DEPARTMENT_ID,SUM_CAPACITY,SUM_ENROLLMENT,FIELD_RATE,LAST_SCORE,LAST_RANK,FIRST_SCORE,FIRST_RANK,DEPARTMENT_POPULARITY,SCORE_DIFFERENCE,SCORE_RANGE_RATIO,SCORE_STABILITY,RANK_RANGE,RANK_RANGE_RATIO,RANK_STABILITY,AVERAGE_FIELD_RATE,FIELD_RATE_STABILITY,FIELD_RATE_TREND,CAPACITY_CHANGE_RATE,ENROLLMENT_CHANGE_RATE,UNIVERSITY_POPULARITY,UNIVERSITY_SCORE_AVG,UNIVERSITY_RANK_AVG,FIELD_RATE_CHANGE,LAST_RANK_CHANGE,FIRST_RANK_CHANGE,ROLLING_FIELD_RATE,ROLLING_SCORE_DIFF,ROLLING_RANK_RANGE,SCORE_EFFICIENCY,RANK_EFFICIENCY,SCORE_TREND,RANK_TREND
103610076,32,32,1.0,287.89472,489062,373.92123,74802,0.9796511627906976,86.02650999999997,0.23006586173242952,16.83016124410656,414260,5.538087216919334,115852.30334827186,0.9811828333333333,0.046092456738241534,0.0028738880661303146,-0.5,-0.5,0.9406703691666667,369.82912625,160240.4375,0.0,-0.220082638433729,0.10544283033088497,1.0,96.14121999999999,503679.3333333333,0.0007645681529131276,0.15294993272836574,0.09584141469906586,-0.09452239119024712
103610085,308,308,1.0,377.78677,65343,430.30549,10939,1.0,52.51872000000003,0.12204984881787129,16.674318086937983,54404,4.9733979339976235,15334.24676989385,1.0,0.0,0.0,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,0.2879020813623463,1.5672377376202768,1.0,58.84640666666669,50971.666666666664,0.006585334159741671,0.1674089037846441,0.018526696166504892,0.47370489933679644
103610101,154,154,1.0,464.90758,28414,481.62374,18889,1.0,16.716160000000002,0.03470792365841435,8.157423158944251,9525,0.5042617396368256,4477.541736265559,1.0,0.0,0.0,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,-0.026651137297889815,0.10449070284177298,1.0,19.508043333333337,12623.666666666666,0.01695022664883508,0.6647779263743225,0.020768017174247772,0.24594030385270052
103610137,64,63,0.984375,218.00278,1274990,280.79743,498773,0.7117903930131005,62.79465000000002,0.22362971769364134,64.54362224538045,776217,1.5562530449723622,476598.0924403706,0.6798019,0.44569319910202804,4.654425779305897,0.5238095238095237,0.5,0.9406703691666667,369.82912625,160240.4375,-0.015625,-0.007081317952188471,9.809288516134625,0.9947916666666666,115.89538,1034076.0,0.0002202350057647511,0.39119757802021976,0.12343273348828747,2.835540844845552
103610146,54,54,1.0,224.15039,1187744,285.12716,461692,0.7305936073059361,60.976770000000016,0.21385816068872573,41.88141010541108,726052,1.5725895185534946,294976.01994653733,0.7121951400000001,0.42047535069412567,2.95416812159787,0.2857142857142858,0.2857142857142858,0.9406703691666667,369.82912625,160240.4375,0.0,0.010166781483087917,0.3547419724938894,1.0,70.52994,773440.6666666666,0.00024005775655360078,0.38871339278497724,0.024132247359742693,0.256038695654839
103610155,74,72,0.972973,225.27896,1171655,313.96475,265783,0.8575129533678757,88.68578999999997,0.2824705321218384,24.4742025018399,905872,3.4083143015166506,259614.85508299922,0.8531063333333333,0.3390995628464694,0.8668188831795633,0.15625,0.1428571428571428,0.9406703691666667,369.82912625,160240.4375,-0.011582984126984108,0.08252228047061094,1.0883889775039877,0.9857826666666667,103.78245333333332,893834.0,0.00026796689298470963,0.22684407952853017,0.07202677826671544,0.14199568164719192
103610164,22,21,0.954545,245.65779,570772,276.5467,358497,0.9736842105263158,30.88890999999998,0.1116950952587754,8.720214193204589,212275,0.5921248992320717,67032.63875904036,0.9772725,0.026243456486014453,-0.015151666666666674,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,0.18873437731047105,0.024101582585842385,0.9696966666666667,23.639430000000004,139089.33333333334,0.000484513430932141,0.6280914270496801,0.02950122613183918,-0.034403877480638445
103610182,22,21,0.954545,235.50075,679192,298.50297,270093,0.7943925233644861,63.002219999999994,0.21106061356776448,24.61589711502548,409099,1.5146597653400866,153629.1691060002,0.7913418,0.41637442917246975,4.75054625000525,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,0.2644410851385466,-0.2906178429600992,0.9696966666666667,34.23760666666667,215748.33333333334,0.00043949718194560594,0.39766811152074816,0.08878078979033492,-0.06224840027975712
103610207,158,158,1.0,263.6348,716495,501.57176,248,1.0,237.93696,0.4743826885309492,64.4931641559673,716247,2888.092741935484,251545.579862113,1.0,0.0,0.0,0.0,0.0,0.9406703691666667,369.82912625,160240.4375,0.0,-0.04508076554003626,-0.9946805087835954,1.0,159.40890666666667,607737.6666666666,0.0007000352549564198,0.000346129421698686,0.13574362008025886,0.20525168326548385
103610216,32,32,1.0,270.1539,650823,390.54978,44564,0.8953488372093024,120.39587999999998,0.30827281479969076,52.292381707727344,606259,13.604232115609012,178014.03472956843,0.9033938333333333,0.22167920770375976,0.13338126086242985,-0.5,-0.4838709677419355,0.9406703691666667,369.82912625,160240.4375,0.032258064516129004,-0.18727178728951988,-0.4516482299523804,0.9895833333333334,141.59974999999997,740248.6666666666,0.0006000860141697512,0.06847330226497834,-0.003275525743238713,5.729892219852315
