"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
100110133;"  Kimya (Ýngilizce)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"287,28322";"336.284";"310,90922";"261.909"
100110142;"  Matematik (Ýngilizce)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"65";"2";"67";"---";"67";"67";"%100,0";"291,71852";"320.520";"391,14670";"116.340"
100110151;"  Psikoloji";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"EA";"Ücretsiz";"100";"3";"100";"3";"103";"103";"%100,0";"376,47448";"105.330";"430,31811";"17.590"
100110169;"  Sosyoloji";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"272,40656";"631.674";"334,57378";"230.848"
100110178;"  Tarih";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"301,01446";"346.710";"381,47879";"43.895"
100110187;"  Türk Dili ve Edebiyatý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"321,84821";"221.350";"365,86397";"71.156"
100110196;"  Ýktisat";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"90";"3";"93";"---";"93";"93";"%100,0";"251,05324";"864.651";"357,30460";"154.510"
100110203;"  Ýþletme";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"82";"82";"%100,0";"263,22313";"725.171";"316,31628";"313.978"
100110212;"  Kamu Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"82";"82";"%100,0";"257,39589";"789.607";"357,52999";"153.858"
100110221;"  Uluslararasý Ýliþkiler";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"279,87901";"563.283";"349,43908";"178.105"
100110239;"  Gýda Mühendisliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"80";"2";"19";"---";"82";"19";"%23,2";"298,19166";"299.206";"319,43007";"239.996"
100110257;"Týp";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Týp Fakültesi";"SAY";"Ücretsiz";"170";"5";"170";"5";"175";"175";"%100,0";"496,00685";"20.130";"538,98685";"1.226"
100110399;"  Makine Mühendisliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"342,84007";"189.088";"380,83490";"129.225"
100110406;"  Mimarlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"80";"2";"82";"---";"82";"82";"%100,0";"326,44424";"223.292";"431,36205";"73.578"
100110415;"  Elektrik-Elektronik Mühendisliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"71";"1";"72";"72";"%100,0";"370,48470";"143.429";"425,43201";"79.323"
100110433;"Diþ Hekimliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"85";"3";"85";"3";"88";"88";"%100,0";"474,99714";"35.702";"489,87824";"24.386"
100110451;"  Maliye";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"279,80231";"563.971";"319,77647";"296.589"
100110478;"  Ýlahiyat";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"108";"3";"109";"2";"111";"111";"%100,0";"325,06358";"205.637";"394,65625";"27.756"
100110503;"  Tarla Bitkileri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ziraat Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"249,89511";"521.779";"267,34277";"420.403"
100110618;"  Bitki Koruma";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ziraat Fakültesi";"SAY";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"280,16815";"363.188";"297,59136";"301.065"
100110627;"  Kanatlý Hayvan Yetiþtiriciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ziraat Fakültesi";"SAY";"Ücretsiz";"15";"1";"16";"---";"16";"16";"%100,0";"225,56555";"739.797";"246,63529";"545.328"
100110636;"  Gazetecilik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"80";"2";"82";"---";"82";"82";"%100,0";"287,36243";"450.384";"326,78645";"197.560"
100110645;"  Bilgisayar Mühendisliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"436,41690";"68.862";"452,15599";"54.735"
100110654;"  Pazarlama";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"228,86589";"1.161.166";"272,17829";"633.881"
100110663;"  Uluslararasý Ticaret ve Lojistik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"274,12124";"615.479";"313,41629";"329.356"
100110672;"  Özel Eðitim Öðretmenliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"%100,0";"408,37162";"16.258";"452,81586";"2.296"
100110681;"  Bahçe Bitkileri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ziraat Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"254,46652";"491.815";"274,73066";"385.946"
100110706;"  Halkla Ýliþkiler ve Tanýtým";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"307,23257";"305.216";"389,70390";"33.118"
100130137;"  Kamu Yönetimi (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"%100,0";"231,40888";"1.124.911";"309,35741";"352.097"
100130146;"  Uluslararasý Ýliþkiler (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"%100,0";"251,20746";"862.738";"318,84219";"301.229"
100130155;"  Sosyoloji (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"EA";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"%100,0";"244,48449";"947.073";"325,40824";"269.837"
100130164;"  Tarih (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"%100,0";"259,40160";"715.055";"330,39035";"181.368"
100130173;"  Türk Dili ve Edebiyatý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"%100,0";"289,81757";"430.430";"325,36744";"204.204"
100130191;"  Maliye (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"%100,0";"234,65670";"1.079.489";"295,89367";"437.773"
100130225;"  Ýlahiyat (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"90";"3";"93";"---";"93";"93";"%100,0";"275,18720";"557.203";"327,75217";"193.104"
100190116;"  Ýktisat (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"1";"---";"1";"---";"1";"1";"%100,0";"256,02423";"805.401";"256,02423";"805.401"
100190120;"  Radyo, Televizyon ve Sinema";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"306,63914";"309.052";"392,06041";"30.488"
100190121;"  Tohum Bilimi ve Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ziraat Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"236,19611";"631.381";"265,49399";"429.628"
100190148;"  Gazetecilik (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýletiþim Fakültesi";"SÖZ";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"%100,0";"251,62827";"800.495";"300,26439";"352.063"
100190149;"  Halkla Ýliþkiler ve Tanýtým (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýletiþim Fakültesi";"SÖZ";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"%100,0";"258,96872";"719.612";"342,11783";"136.008"
100190151;"  Turizm Rehberliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Turizm Fakültesi";"DÝL";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"330,67113";"49.902";"376,07509";"32.382"
100190153;"  Hemþirelik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"160";"4";"160";"4";"164";"164";"%100,0";"353,49588";"169.998";"423,07556";"81.735"
100190154;"  Gastronomi ve Mutfak Sanatlarý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Turizm Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"%100,0";"375,56866";"53.099";"413,71830";"12.993"
100190155;"  Turizm Ýþletmeciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Turizm Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"252,10530";"851.821";"290,52261";"476.731"
100190156;"  Fizyoterapi ve Rehabilitasyon";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"90";"3";"90";"3";"93";"93";"%100,0";"316,82265";"246.461";"385,10122";"123.831"
100190170;"  Ýnþaat Mühendisliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"45";"2";"8";"---";"47";"8";"%17,0";"298,17741";"299.257";"319,90142";"238.799"
100190171;"  Finans ve Bankacýlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Uygulamalý Bilimler Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"246,45514";"921.938";"294,34718";"448.544"
100190172;"  Ýngilizce Mütercim ve Tercümanlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yabancý Diller Yüksekokulu";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"396,59008";"24.987";"446,58287";"10.196"
100190206;"  Bilgisayar Mühendisliði (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"1";"---";"1";"---";"1";"1";"%100,0";"305,80382";"276.236";"305,80382";"276.236"
100190207;"  Elektrik-Elektronik Mühendisliði (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"1";"---";"---";"---";"1";"---";"%0,0";"---";"---";"---";"---"
100190208;"Hukuk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Hukuk Fakültesi";"EA";"Ücretsiz";"90";"3";"90";"3";"93";"93";"%100,0";"414,28553";"34.834";"427,18739";"20.161"
100190209;"  Ýlahiyat (M.T.O.K.)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"12";"---";"12";"---";"12";"12";"%100,0";"279,66650";"516.255";"346,80458";"120.501"
100190210;"  Ýlahiyat (M.T.O.K.) (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"ÝÖ-Ücretli";"10";"---";"10";"---";"10";"10";"%100,0";"261,49404";"692.953";"346,92422";"120.139"
100190211;"  Ýlahiyat (Arapça)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"301,70971";"341.900";"396,14985";"26.216"
100190212;"  Ýlahiyat (Arapça)(M.T.O.K.)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Ýlahiyat Fakültesi";"SÖZ";"Ücretsiz";"5";"---";"5";"---";"5";"5";"%100,0";"263,32550";"674.117";"291,53564";"416.911"
100190213;"  Kimya Mühendisliði (Ýngilizce)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"353,30135";"170.323";"389,17365";"118.750"
100190222;"  Biyoloji (Ýngilizce) (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"2";"---";"2";"---";"2";"2";"%100,0";"269,40449";"410.423";"280,52887";"361.726"
100190229;"  Beslenme ve Diyetetik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"30";"1";"30";"1";"31";"31";"%100,0";"319,37097";"240.148";"407,36785";"97.997"
100210017;"  Fen Bilgisi Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"SAY";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"308,21388";"269.399";"371,82197";"141.508"
100210026;"  Ýlköðretim Matematik Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"SAY";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"410,95769";"94.183";"459,06259";"48.795"
100210035;"  Sýnýf Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"EA";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"369,69837";"121.449";"404,23068";"50.348"
100210044;"  Sosyal Bilgiler Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"354,79767";"97.402";"380,60035";"45.158"
100210053;"  Matematik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"%100,0";"286,50341";"339.066";"392,75872";"114.423"
100210062;"  Türk Dili ve Edebiyatý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"298,68582";"363.317";"383,78306";"40.606"
100210071;"  Ebelik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"%100,0";"325,50469";"225.402";"359,20322";"160.428"
100210089;"  Hemþirelik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Bilimleri Fakültesi";"SAY";"Ücretsiz";"100";"3";"100";"3";"103";"103";"%100,0";"359,72752";"159.527";"446,17905";"60.011"
100210098;"  Okul Öncesi Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"60";"2";"62";"62";"%100,0";"399,18673";"23.358";"428,71688";"6.686"
100210105;"  Rehberlik ve Psikolojik Danýþmanlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"EA";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"349,21533";"178.758";"393,57269";"69.354"
100210114;"  Türkçe Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"50";"2";"52";"52";"%100,0";"382,75923";"42.042";"404,95982";"18.654"
100210132;"  Sanat Tarihi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"50";"2";"52";"---";"52";"52";"%100,0";"231,82305";"1.026.061";"379,12649";"47.391"
100210141;"  Sosyoloji";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"%100,0";"240,66813";"997.337";"335,34793";"227.675"
100210168;"Týp";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Týp Fakültesi";"SAY";"Ücretsiz";"160";"4";"160";"4";"164";"164";"%100,0";"484,54258";"28.284";"511,83077";"10.556"
100210177;"  Biyoloji";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"20";"1";"21";"---";"21";"21";"%100,0";"260,40959";"456.631";"310,22211";"263.729"
100210186;"  Tarih";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"70";"2";"72";"---";"72";"72";"%100,0";"269,03014";"616.659";"348,59694";"115.035"
100210195;"  Ýktisat";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"40";"1";"41";"---";"41";"41";"%100,0";"230,11500";"1.143.241";"353,78634";"164.785"
100210202;"  Ýþletme";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Ýktisadi ve Ýdari Bilimler Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"237,64799";"1.038.197";"326,95511";"262.712"
100210283;"  Arapça Öðretmenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eðitim Fakültesi";"DÝL";"Ücretsiz";"60";"2";"60";"2";"62";"62";"%100,0";"318,66840";"54.794";"440,65295";"11.583"
100210308;"  Ýnþaat Mühendisliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"30";"1";"6";"---";"31";"6";"%19,4";"305,46593";"277.244";"325,74690";"224.870"
100210317;"  Arkeoloji";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Fen-Edebiyat Fakültesi";"EA";"Ücretsiz";"30";"1";"31";"---";"31";"31";"%100,0";"231,61281";"1.121.990";"349,83694";"176.843"
100210326;"  Elektrik-Elektronik Mühendisliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"30";"1";"10";"---";"31";"10";"%32,3";"298,84670";"297.106";"316,91035";"246.243"
100210335;"  Makine Mühendisliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Mühendislik Fakültesi";"SAY";"Ücretsiz";"20";"1";"5";"---";"21";"5";"%23,8";"298,04916";"299.652";"319,72190";"239.220"
100210353;"Eczacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Eczacýlýk Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"82";"82";"%100,0";"449,35402";"57.154";"464,01317";"44.644"
100210362;"Diþ Hekimliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"80";"2";"80";"2";"82";"82";"%100,0";"468,02591";"41.324";"484,44466";"28.361"
