"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE_12";"LAST_RANK_12";"LAST_SCORE_18";"LAST_RANK_18"
100150035;"  Kooperatifçilik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"27";"---";"52";"27";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150071;"  Turizm ve Otel Ýþletmeciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"82";"82";"";"203,56661";"1.519.439";"205,83919";"1.484.755"
100150132;"  Kimya Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"221,55285";"1.257.981";"221,14347";"1.263.826"
100150141;"  Makine, Resim ve Konstrüksiyon";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"225,95070";"1.194.892";"220,53772";"1.272.577"
100150195;"  Bilgisayar Programcýlýðý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"244,87568";"944.326";"244,75308";"945.904"
100150202;"  Aþçýlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mengen Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"60";"2";"62";"62";"";"272,59816";"626.229";"274,47546";"608.460"
100150414;"  Organik Tarým";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"6";"---";"21";"6";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150423;"  Deri Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"15";"1";"16";"---";"16";"16";"";"188,67129";"1.717.583";"214,96845";"1.350.689"
100150432;"  Tekstil Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"6";"---";"21";"6";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150441;"  Muhasebe ve Vergi Uygulamalarý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"72";"---";"72";"72";"";"214,47506";"1.357.834";"214,42294";"1.358.585"
100150459;"  Muhasebe ve Vergi Uygulamalarý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"47";"47";"";"194,05206";"1.660.218";"195,84572";"1.635.441"
100150468;"  Otomotiv Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"229,46388";"1.145.347";"229,35780";"1.146.735"
100150477;"  Otomotiv Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"216,88465";"1.323.723";"216,98580";"1.322.366"
100150486;"  Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"82";"82";"";"205,66547";"1.487.361";"206,83474";"1.469.743"
100150495;"  Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"189,50110";"1.710.773";"198,04291";"1.603.489"
100150502;"  Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"28";"---";"31";"28";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150511;"  Kümes Hayvanlarý Yetiþtiriciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"18";"---";"21";"18";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150538;"  Bilgisayar Programcýlýðý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"266,52351";"687.295";"266,24916";"690.161"
100150556;"  Ayakkabý Tasarým ve Üretimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"13";"---";"21";"13";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150592;"  Turizm ve Otel Ýþletmeciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"194,70893";"1.651.400";"197,66373";"1.609.135"
100150608;"  Ýnþaat Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"220,45862";"1.273.741";"220,91006";"1.267.216"
100150617;"  Lojistik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"203,93840";"1.513.760";"207,29720";"1.462.636"
100150626;"  Týbbi ve Aromatik Bitkiler";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"7";"---";"21";"7";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150635;"  Gýda Kalite Kontrolü ve Analizi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"213,83292";"1.367.045";"214,03432";"1.364.162"
100150644;"  Dýþ Ticaret";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"202,56707";"1.534.897";"207,91890";"1.453.309"
100150689;"  Mimari Restorasyon";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"210,67712";"1.412.621";"211,40154";"1.402.036"
100150698;"  Peyzaj ve Süs Bitkileri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"191,86566";"1.686.796";"---";"---"
100150705;"  Ormancýlýk ve Orman Ürünleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"213,07820";"1.377.906";"221,79623";"1.254.562"
100150714;"  Aðýz ve Diþ Saðlýðý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"60";"2";"62";"62";"";"294,08036";"448.161";"294,09533";"448.034"
100150723;"  Týbbi Görüntüleme Teknikleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"61";"1";"62";"62";"";"290,67452";"472.594";"291,23124";"468.473"
100150768;"  Bankacýlýk ve Sigortacýlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"71";"1";"72";"72";"";"230,95367";"1.125.127";"231,19347";"1.121.873"
100150777;"  Ýç Mekan Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"51";"1";"52";"52";"";"250,22135";"875.962";"251,51486";"859.960"
100150786;"  Moda Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"205,61710";"1.488.091";"207,53936";"1.459.024"
100150795;"  Bahçe Tarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"8";"---";"21";"8";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100150802;"  Ýþ Saðlýðý ve Güvenliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"240,10482";"1.005.503";"240,27596";"1.003.283"
100150811;"  Elektrik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"237,85649";"1.034.257";"237,33672";"1.040.953"
100150829;"  Elektronik Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"230,58871";"1.130.015";"230,85058";"1.126.506"
100150838;"  Sosyal Hizmetler";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"250,25370";"875.582";"250,65189";"870.627"
100150847;"  Sosyal Güvenlik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"208,35547";"1.446.689";"212,86211";"1.380.990"
100150856;"  Posta Hizmetleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"213,98398";"1.364.849";"---";"---"
100150865;"  Grafik Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"252,62979";"846.018";"251,14555";"864.474"
100150874;"  Çocuk Geliþimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"72";"72";"";"266,69063";"685.495";"266,81454";"684.158"
100170118;"  Turizm ve Otel Ýþletmeciliði (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"30";"1";"31";"---";"31";"31";"";"193,49350";"1.667.341";"209,62522";"1.428.117"
100170427;"  Grafik Tasarýmý (ÝÖ) (Bk.372)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"222,26589";"1.247.892";"222,10196";"1.250.189"
100170445;"  Muhasebe ve Vergi Uygulamalarý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"193,45309";"1.667.847";"206,37224";"1.476.658"
100170515;"  Bilgisayar Programcýlýðý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"239,57159";"1.012.334";"238,92521";"1.020.509"
100170533;"  Aþçýlýk (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mengen Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"";"252,40221";"848.910";"252,42435";"848.629"
100170603;"  Bankacýlýk ve Sigortacýlýk (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"";"209,49330";"1.429.992";"211,92354";"1.394.486"
100170612;"  Ýç Mekan Tasarýmý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"221,21483";"1.262.834";"222,93197";"1.238.287"
100170621;"  Posta Hizmetleri (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"40";"1";"41";"---";"41";"41";"";"193,05103";"1.672.942";"---";"---"
100190114;"  Aðýz ve Diþ Saðlýðý (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"1";"---";"---";"---";"1";"---";"";"---";"---";"---";"---"
100190115;"  Kümes Hayvanlarý Yetiþtiriciliði (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"1";"---";"---";"---";"1";"---";"";"---";"---";"---";"---"
100190122;"  Týbbi Dokümantasyon ve Sekreterlik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"268,50593";"666.681";"270,93947";"642.300"
100190147;"  Ýþ Saðlýðý ve Güvenliði (KKTC Uyruklu)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"1";"---";"1";"---";"1";"1";"";"205,35754";"1.492.010";"---";"---"
100190150;"  Laborant ve Veteriner Saðlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"257,97316";"781.388";"258,04615";"780.599"
100190152;"  Tekstil Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"26";"---";"31";"26";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250034;"  Kooperatifçilik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"24";"---";"52";"24";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250043;"  Mimari Dekoratif Sanatlar";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"196,68951";"1.623.387";"208,40967";"1.445.916"
100250052;"  Mobilya ve Dekorasyon";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"20";"---";"21";"20";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250079;"  Pazarlama";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"189,39389";"1.711.727";"205,32311";"1.492.551"
100250104;"  Turizm ve Otel Ýþletmeciliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"196,56980";"1.625.169";"205,80724";"1.485.214"
100250194;"  Harita ve Kadastro";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"211,71690";"1.397.497";"214,58330";"1.356.321"
100250228;"  Tarla Bitkileri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"194,70631";"1.651.438";"205,68162";"1.487.128"
100250246;"  Çocuk Geliþimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"72";"---";"72";"72";"";"265,49773";"698.011";"266,60304";"686.418"
100250255;"  Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"203,15862";"1.525.703";"206,62792";"1.472.856"
100250264;"  Elektrik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"223,03226";"1.236.902";"221,68511";"1.256.128"
100250273;"  Gýda Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"208,27084";"1.448.011";"212,48023";"1.386.473"
100250291;"  Aþçýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"237,94395";"1.033.154";"238,96437";"1.020.006"
100250307;"  Bilgi Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"19";"---";"41";"19";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250352;"  Sondaj Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"196,58752";"1.624.917";"210,84326";"1.410.193"
100250361;"  Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"202,50193";"1.535.860";"205,86048";"1.484.393"
100250379;"  Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"190,74881";"1.698.914";"201,44713";"1.552.001"
100250397;"  Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"20";"---";"26";"20";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250404;"  Ýþletme Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"198,89786";"1.590.645";"198,87993";"1.590.936"
100250413;"  Ýþletme Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"16";"---";"26";"16";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250422;"  Ýþletme Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"11";"---";"21";"11";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250431;"  Ýnþaat Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"212,12606";"1.391.563";"213,90340";"1.366.008"
100250467;"  Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"215,61538";"1.341.508";"216,22584";"1.333.055"
100250476;"  Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"218,19666";"1.305.410";"218,04749";"1.307.477"
100250485;"  Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"213,51276";"1.371.729";"214,31050";"1.360.127"
100250494;"  Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"232,76597";"1.100.804";"233,60266";"1.089.654"
100250519;"  Makine";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"219,79062";"1.283.047";"221,31345";"1.261.439"
100250555;"  Yerel Yönetimler";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"23";"---";"47";"23";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250582;"  Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"34";"---";"62";"34";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250591;"  Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"18";"---";"41";"18";"";"Dolmadý";"Dolmadý";"Dolmadý";"Dolmadý"
100250607;"  Týbbi Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"281,13252";"548.691";"281,58780";"544.836"
100250616;"  Patoloji Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"276,91067";"585.852";"276,99504";"585.076"
100250625;"  Laborant ve Veteriner Saðlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"244,65780";"947.154";"244,54514";"948.553"
100250643;"  Mekatronik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"219,49332";"1.287.274";"219,41908";"1.288.329"
100250652;"  Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"200,15314";"1.571.653";"209,04225";"1.436.529"
100250679;"  Kimya Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"208,12721";"1.450.186";"210,55364";"1.414.394"
