"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE";"LAST_RANK";"FIRST_SCORE";"FIRST_RANK"
105510574;"Gemi ve Deniz Teknolojisi Mühendisliði";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Gemi Ýnþaatý ve Deniz Bilimleri Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"378,19614";"82.933";"423,09245";"47.733"
105510608;"Bilgisayar Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Bilgisayar ve Biliþim Fakültesi";"SAY";"Ücretsiz";"110";"3";"110";"3";"113";"113";"% 100,0";"519,20048";"2.580";"538,54710";"442"
105510617;"Elektrik Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"% 100,0";"483,03027";"13.046";"500,98880";"6.692"
105510626;"Elektronik ve Haberleþme Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"514,35598";"3.470";"527,15923";"1.423"
105510635;"Geomatik Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýnþaat Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"393,01384";"70.299";"446,96905";"32.091"
105510644;"Ýnþaat Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýnþaat Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"454,44985";"27.614";"485,34513";"12.098"
105510662;"Endüstri Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýþletme Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"504,52188";"5.726";"522,52292";"2.069"
105510689;"Ýþletme Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýþletme Fakültesi";"SAY";"Ücretsiz";"110";"3";"110";"3";"113";"113";"% 100,0";"474,82760";"16.685";"499,54482";"7.095"
105510732;"Moleküler Biyoloji ve Genetik(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Fen-Edebiyat Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"445,49892";"32.964";"470,83994";"18.574"
105510741;"Metalurji ve Malzeme Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Kimya-Metalurji Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"446,86862";"32.150";"468,63734";"19.715"
105510777;"Çevre Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýnþaat Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"392,68542";"70.546";"416,30173";"52.483"
105510829;"Petrol ve Doðalgaz Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Maden Fakültesi";"SAY";"Ücretsiz";"60";"2";"61";"1";"62";"62";"% 100,0";"360,19556";"100.328";"426,42283";"45.411"
105510856;"Endüstri Ürünleri Tasarýmý(Fakülte)(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"421,92936";"48.496";"466,07570";"21.061"
105510865;"Mimarlýk(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"474,15344";"16.990";"522,86014";"2.022"
105510874;"Peyzaj Mimarlýðý(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"65";"2";"66";"1";"67";"67";"% 100,0";"344,32025";"117.991";"399,35322";"65.184"
105510883;"Þehir ve Bölge Planlama(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Mimarlýk Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"368,44146";"91.978";"436,01009";"38.935"
105510892;"Tekstil Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Tekstil Teknolojileri ve Tasarýmý Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"411,51024";"55.985";"452,79872";"28.564"
105510926;"Uzay Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Uçak ve Uzay Bilimleri Fakültesi";"SAY";"Ücretsiz";"70";"2";"70";"2";"72";"72";"% 100,0";"481,25092";"13.782";"501,66167";"6.519"
105510935;"Gemi Makineleri Ýþletme Mühendisliði(Fakülte)(Ýngilizce)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Ücretli";"20";"---";"";"---";"20";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105510944;"Deniz Ulaþtýrma Ýþletme Mühendisliði(Ýngilizce)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Ücretli";"20";"---";"";"---";"20";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105510953;"Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði(Ýngilizce)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Ücretli";"20";"---";"";"---";"20";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105510962;"Deniz Ulaþtýrma Ýþletme Mühendisliði(Ýngilizce)(Burslu)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Burslu";"5";"---";"5";"---";"5";"5";"% 100,0";"336,82563";"127.617";"363,95290";"96.519"
105510971;"Deniz Ulaþtýrma Ýþletme Mühendisliði(Ýngilizce)(%50 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%50 Ýndirimli";"30";"---";"";"---";"30";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105510998;"Gemi Makineleri Ýþletme Mühendisliði(Fakülte)(Ýngilizce)(Burslu)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Burslu";"5";"---";"5";"---";"5";"5";"% 100,0";"327,97610";"139.811";"355,70305";"105.119"
105511006;"Gemi Makineleri Ýþletme Mühendisliði(Fakülte)(Ýngilizce)(%50 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%50 Ýndirimli";"30";"---";"";"---";"30";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105511024;"Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði(Ýngilizce)(Burslu)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"Burslu";"5";"---";"5";"---";"5";"5";"% 100,0";"353,31681";"107.735";"374,02318";"86.612"
105511033;"Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði(Ýngilizce)(%50 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%50 Ýndirimli";"30";"---";"";"---";"30";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105511051;"Ekonomi(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýþletme Fakültesi";"EA";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"426,28017";"9.212";"461,98667";"2.206"
105511069;"Kontrol ve Otomasyon Mühendisliði";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"479,67136";"14.448";"499,16539";"7.214"
105511078;"Elektronik ve Haberleþme Mühendisliði(Ýngilizce)(UOLP-New Jersey Institute of Technology)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretli";"30";"---";"8";"---";"30";"8";"% 26,7";"Dolmadý";"Dolmadý";"451,43771";"29.411"
105511096;"Petrol ve Doðalgaz Mühendisliði(Ýngilizce)(KKTC Uyruklu)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Maden Fakültesi";"SAY";"Ücretsiz";"1";"---";"";"---";"1";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105511148;"Deniz Ulaþtýrma Ýþletme Mühendisliði(Ýngilizce)(%75 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%75 Ýndirimli";"20";"---";"20";"---";"20";"20";"% 100,0";"260,83843";"299.153";"309,11291";"170.981"
105511157;"Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði(Ýngilizce)(%75 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%75 Ýndirimli";"20";"---";"10";"---";"20";"10";"% 50,0";"Dolmadý";"Dolmadý";"309,10057";"171.007"
105511166;"Gemi Makineleri Ýþletme Mühendisliði(Fakülte)(Ýngilizce)(%75 Ýndirimli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"ÝTÜ-KKTC Eðitim Araþtýrma Yerleþkesi ";"SAY";"%75 Ýndirimli";"20";"---";"11";"---";"20";"11";"% 55,0";"Dolmadý";"Dolmadý";"317,88961";"155.551"
105590122;"Kontrol ve Otomasyon Mühendisliði(Ýngilizce)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretsiz";"40";"1";"40";"1";"41";"41";"% 100,0";"489,19881";"10.613";"503,71430";"5.935"
105590123;"Ýnþaat Mühendisliði(Ýngilizce)(UOLP-Azerbaycan Mimarlýk ve Ýnþaat Üniversitesi)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýnþaat Fakültesi";"SAY";"Ücretli";"5";"---";"5";"---";"5";"5";"% 100,0";"330,56169";"136.106";"391,52740";"71.541"
105590124;"Ekonomi(Ýngilizce)(UOLP-Uluslararasý Saraybosna Üniversitesi)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Ýþletme Fakültesi";"EA";"Ücretli";"15";"---";"";"---";"15";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105590125;"Elektronik ve Haberleþme Mühendisliði(Ýngilizce)(UOLP-Uluslararasý Saraybosna Üniversitesi)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Elektrik-Elektronik Fakültesi";"SAY";"Ücretli";"15";"---";"";"---";"15";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105590126;"Mimarlýk(Ýngilizce)(UOLP-Uluslararasý Saraybosna Üniversitesi)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Mimarlýk Fakültesi";"SAY";"Ücretli";"15";"---";"";"---";"15";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105590127;"Makine Mühendisliði(Ýngilizce)(UOLP-Uluslararasý Saraybosna Üniversitesi)(Ücretli)";"Devlet";"ÝSTANBUL TEKNÝK ÜNÝVERSÝTESÝ ";1055;"Makine Fakültesi";"SAY";"Ücretli";"15";"---";"";"---";"15";"---";"% 0,0";"---";"Dolmadý";"---";"---"
105610043;"Diþ Hekimliði";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Diþ Hekimliði Fakültesi";"SAY";"Ücretsiz";"160";"4";"160";"4";"164";"164";"% 100,0";"472,76446";"17.652";"511,56426";"4.061"
105610052;"Eczacýlýk";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Eczacýlýk Fakültesi";"SAY";"Ücretsiz";"170";"5";"170";"5";"175";"175";"% 100,0";"444,61622";"33.547";"473,18106";"17.455"
105610061;"Alman Dili ve Edebiyatý(Almanca)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"396,45064";"15.722";"452,89295";"4.914"
105610079;"Amerikan Kültürü ve Edebiyatý(Ýngilizce)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"80";"2";"81";"1";"82";"82";"% 100,0";"424,94602";"9.148";"456,28272";"4.518"
105610088;"Arap Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"80";"2";"81";"1";"82";"82";"% 100,0";"377,99417";"20.499";"517,86899";"573"
105610104;"Bilgi ve Belge Yönetimi";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"80";"2";"82";"---";"82";"82";"% 100,0";"275,22858";"352.588";"327,96319";"145.843"
105610113;"Coðrafya";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"100";"3";"102";"1";"103";"103";"% 100,0";"356,21988";"69.070";"407,04087";"11.068"
105610122;"Çaðdaþ Yunan Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"353,27336";"27.613";"457,18792";"4.417"
105610131;"Eski Yunan Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"330,09217";"34.831";"490,93211";"1.871"
105610149;"Fars Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"80";"2";"82";"---";"82";"82";"% 100,0";"280,42391";"51.658";"379,59593";"20.077"
105610158;"Felsefe";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"80";"2";"80";"2";"82";"82";"% 100,0";"294,79255";"256.500";"369,59165";"62.373"
105610167;"Fransýz Dili ve Edebiyatý(Fransýzca)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"400,05981";"14.794";"516,14635";"636"
105610176;"Hititoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"40";"1";"39";"---";"41";"39";"% 95,1";"Dolmadý";"Dolmadý";"349,29017";"28.828"
105610185;"Ýngiliz Dili ve Edebiyatý(Ýngilizce)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"90";"3";"90";"3";"93";"93";"% 100,0";"439,26394";"6.703";"469,42643";"3.352"
105610194;"Ýspanyol Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"51";"1";"52";"52";"% 100,0";"419,34280";"10.285";"510,12163";"902"
105610201;"Ýtalyan Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"395,56175";"15.935";"484,46425";"2.276"
105610219;"Latin Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"363,30186";"24.565";"444,08680";"6.006"
105610228;"Mütercim-Tercümanlýk(Fakülte)(Almanca)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"295,23265";"46.536";"447,19015";"5.585"
105610237;"Mütercim-Tercümanlýk(Fakülte)(Fransýzca)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"30";"1";"31";"---";"31";"31";"% 100,0";"225,04586";"73.552";"408,74193";"12.662"
105610246;"Mütercim-Tercümanlýk(Fakülte)(Ýngilizce)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"50";"2";"52";"52";"% 100,0";"456,68664";"4.481";"489,35359";"1.977"
105610255;"Psikoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"100";"3";"100";"3";"103";"103";"% 100,0";"419,00138";"12.553";"485,74474";"833"
105610264;"Rus Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"404,05810";"13.829";"513,82757";"743"
105610273;"Sanat Tarihi";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"360,62204";"60.641";"438,13947";"2.809"
105610282;"Sosyoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"80";"2";"81";"1";"82";"82";"% 100,0";"333,10113";"132.865";"387,59434";"38.381"
105610291;"Tarih";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"90";"3";"90";"3";"93";"93";"% 100,0";"416,25085";"7.433";"500,68628";"157"
105610307;"Tiyatro Eleþtirmenliði ve Dramaturji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"30";"1";"31";"---";"31";"31";"% 100,0";"393,50204";"19.448";"446,40126";"1.915"
105610316;"Türk Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"SÖZ";"Ücretsiz";"90";"3";"90";"3";"93";"93";"% 100,0";"406,46165";"11.348";"457,30201";"1.220"
105610325;"Urdu Dili ve Edebiyatý";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"DÝL";"Ücretsiz";"40";"1";"41";"---";"41";"41";"% 100,0";"253,88313";"61.710";"335,66502";"33.061"
105610334;"Antropoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"272,39501";"369.084";"361,83283";"74.762"
105610343;"Astronomi ve Uzay Bilimleri";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Fen Fakültesi";"SAY";"Ücretsiz";"75";"2";"77";"---";"77";"77";"% 100,0";"256,66122";"315.249";"344,12572";"118.252"
105610352;"Biyoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Fen Fakültesi";"SAY";"Ücretsiz";"100";"3";"103";"---";"103";"103";"% 100,0";"270,87122";"264.585";"369,78367";"90.713"
105610361;"Fizik";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Fen Fakültesi";"SAY";"Ücretsiz";"90";"3";"93";"---";"93";"93";"% 100,0";"255,15995";"321.340";"441,47273";"35.474"
105610379;"Matematik";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Fen Fakültesi";"SAY";"Ücretsiz";"110";"3";"110";"3";"113";"113";"% 100,0";"316,28578";"158.242";"380,90121";"80.485"
105610388;"Moleküler Biyoloji ve Genetik";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Fen Fakültesi";"SAY";"Ücretsiz";"60";"2";"60";"2";"62";"62";"% 100,0";"385,01092";"76.998";"444,97519";"33.307"
105610501;"Hukuk";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Hukuk Fakültesi";"EA";"Ücretsiz";"500";"13";"500";"13";"513";"513";"% 100,0";"444,99667";"4.090";"524,86069";"96"
105610519;"Çalýþma Ekonomisi ve Endüstri Ýliþkileri";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"100";"3";"102";"1";"103";"103";"% 100,0";"292,82209";"264.950";"341,92764";"112.604"
105610528;"Ekonometri";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"100";"3";"103";"---";"103";"103";"% 100,0";"286,79971";"292.432";"310,88991";"196.131"
105610537;"Ýktisat";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"230";"6";"234";"2";"236";"236";"% 100,0";"314,33361";"184.978";"395,08176";"30.405"
105610546;"Ýktisat(Ýngilizce)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"150";"4";"150";"4";"154";"154";"% 100,0";"349,48481";"97.305";"431,44807";"7.291"
105610555;"Ýþletme";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"110";"3";"112";"1";"113";"113";"% 100,0";"323,93753";"156.618";"364,05651";"71.109"
105610564;"Maliye";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"110";"3";"112";"1";"113";"113";"% 100,0";"307,22363";"208.693";"364,60471";"70.206"
105610573;"Siyaset Bilimi ve Uluslararasý Ýliþkiler";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"100";"3";"100";"3";"103";"103";"% 100,0";"350,75776";"94.796";"399,35199";"26.349"
105610582;"Turizm Ýþletmeciliði(Fakülte)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýktisat Fakültesi";"EA";"Ücretsiz";"75";"2";"77";"---";"77";"77";"% 100,0";"280,16968";"325.617";"350,62219";"95.057"
105610607;"Gazetecilik";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"100";"3";"102";"1";"103";"103";"% 100,0";"376,72239";"35.896";"424,11932";"5.236"
105610616;"Halkla Ýliþkiler ve Tanýtým";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"100";"3";"100";"3";"103";"103";"% 100,0";"372,81113";"41.044";"426,34196";"4.732"
105610625;"Radyo, Televizyon ve Sinema";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýletiþim Fakültesi";"SÖZ";"Ücretsiz";"90";"3";"90";"3";"93";"93";"% 100,0";"403,00194";"13.130";"429,52243";"4.105"
105610634;"Týp";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýstanbul Týp Fakültesi";"SAY";"Ücretsiz";"300";"8";"300";"8";"308";"308";"% 100,0";"519,04441";"2.609";"539,27803";"398"
105610643;"Ýþletme";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýþletme Fakültesi";"EA";"Ücretsiz";"290";"8";"295";"3";"298";"298";"% 100,0";"305,84954";"213.546";"360,19225";"77.589"
105610652;"Ýþletme(Ýngilizce)";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Ýþletme Fakültesi";"EA";"Ücretsiz";"100";"3";"100";"3";"103";"103";"% 100,0";"360,85175";"76.462";"397,78992";"27.800"
105610828;"Ýþletme";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Siyasal Bilgiler Fakültesi";"EA";"Ücretsiz";"85";"3";"86";"2";"88";"88";"% 100,0";"334,14866";"130.379";"396,43700";"29.065"
105610961;"Klasik Arkeoloji";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"60";"2";"62";"---";"62";"62";"% 100,0";"264,49944";"419.301";"345,07786";"106.029"
105610988;"Protohistorya ve Ön Asya Arkeolojisi";"Devlet";"ÝSTANBUL ÜNÝVERSÝTESÝ  ";1056;"Edebiyat Fakültesi";"EA";"Ücretsiz";"50";"2";"52";"---";"52";"52";"% 100,0";"251,02278";"520.149";"323,91981";"156.680"
