"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE_12";"LAST_RANK_12";"LAST_SCORE_18";"LAST_RANK_18"
100150477;"Otomotiv Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"257,60327";"1.379.268";"260,04793";"1.042.564"
100150486;"Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"82";"82";"";"238,67637";"1.732.800";"238,43156";"1.126.151"
100150495;"Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"46";"2";"48";"---";"48";"48";"";"222,69588";"2.093.464";"222,08098";"1.583.706"
100150502;"Ýþletme Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"224,33297";"2.053.945";"226,00910";"1.652.801"
100150511;"Kümes Hayvanlarý Yetiþtiriciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"222,11101";"2.107.654";"---";"---"
100150538;"Bilgisayar Programcýlýðý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"51";"1";"52";"52";"";"319,84234";"607.713";"321,58010";"448.347"
100150556;"Ayakkabý Tasarým ve Üretimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"20";"1";"21";"21";"";"220,17143";"2.155.221";"221,80081";"1.354.923"
100150592;"Turizm ve Otel Ýþletmeciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"236,23908";"1.783.863";"241,13917";"1.234.080"
100150608;"Ýnþaat Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"233,66955";"1.839.224";"233,56530";"1.366.386"
100150617;"Lojistik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"236,50768";"1.778.188";"237,08147";"1.268.185"
100150635;"Gýda Kalite Kontrolü ve Analizi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"243,06507";"1.644.582";"247,07119";"1.197.629"
100150644;"Dýþ Ticaret";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Yeniçaða Yaþar Çelik Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"234,03897";"1.831.182";"235,70593";"1.078.534"
100150689;"Mimari Restorasyon";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"226,99475";"1.990.752";"231,17523";"1.198.262"
100150705;"Ormancýlýk ve Orman Ürünleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"280,53476";"1.035.022";"---";"---"
100150714;"Aðýz ve Diþ Saðlýðý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"61";"1";"62";"62";"";"321,79483";"591.132";"321,73193";"314.064"
100150723;"Týbbi Görüntüleme Teknikleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"327,36237";"546.431";"327,77738";"162.474"
100150768;"Bankacýlýk ve Sigortacýlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"82";"82";"";"260,71630";"1.327.719";"261,20940";"848.764"
100150777;"Ýç Mekan Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"281,49472";"1.022.129";"282,65141";"812.487"
100150786;"Moda Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"243,36946";"1.638.627";"243,50902";"1.084.115"
100150802;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"262,94204";"1.291.546";"262,85468";"767.109"
100150811;"Elektrik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"269,55666";"1.189.825";"270,35505";"610.808"
100150829;"Elektronik Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"258,58208";"1.362.879";"259,69180";"922.411"
100150838;"Sosyal Hizmetler";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"55";"2";"57";"---";"57";"57";"";"271,74980";"1.157.435";"272,09856";"651.080"
100150847;"Sosyal Güvenlik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Seben Ýzzet Baysal Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"245,14004";"1.604.161";"245,23154";"1.017.688"
100150856;"Posta Hizmetleri";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"80";"2";"82";"---";"82";"82";"";"212,66235";"2.342.396";"218,17972";"2.204.834"
100150865;"Grafik Tasarýmý";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"50";"2";"52";"52";"";"295,27252";"852.842";"295,04877";"500.567"
100150874;"Çocuk Geliþimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"72";"72";"";"300,12418";"799.291";"299,90402";"575.481"
100170118;"Turizm ve Otel Ýþletmeciliði (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"45";"2";"47";"---";"47";"47";"";"235,45763";"1.800.558";"238,69103";"1.293.114"
100170427;"Grafik Tasarýmý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"261,91031";"1.308.161";"262,48108";"856.474"
100170445;"Muhasebe ve Vergi Uygulamalarý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"";"222,56632";"2.096.554";"222,65563";"1.649.119"
100170515;"Bilgisayar Programcýlýðý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"292,22364";"888.257";"291,57499";"764.097"
100170603;"Bankacýlýk ve Sigortacýlýk (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"60";"2";"62";"---";"62";"62";"";"239,52312";"1.715.323";"238,83939";"1.413.670"
100170612;"Ýç Mekan Tasarýmý (ÝÖ)";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"ÝÖ-Ücretli";"50";"2";"52";"---";"52";"52";"";"246,36774";"1.580.701";"246,27679";"773.164"
100190122;"Týbbi Dokümantasyon ve Sekreterlik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"308,52626";"712.027";"308,72172";"539.281"
100190150;"Laborant ve Veteriner Saðlýk";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mudurnu Süreyya Astarcý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"294,71177";"859.360";"294,65869";"801.918"
100190152;"Tekstil Teknolojisi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"233,56105";"1.841.587";"234,00149";"1.239.083"
100190168;"Peyzaj ve Süs Bitkileri Yetiþtiriciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"231,64613";"1.883.795";"244,98548";"1.506.546"
100190169;"Makine Resim ve Konstrüksiyonu";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"240,98698";"1.685.551";"240,77825";"1.170.757"
100190173;"Ýnsan Kaynaklarý Yönetimi";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"261,96713";"1.307.233";"262,40536";"772.881"
100190174;"Saðlýk Kurumlarý Ýþletmeciliði";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Bolu Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"267,16999";"1.225.940";"267,27607";"880.618"
100190175;"Sivil Savunma ve Ýtfaiyecilik";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"45";"2";"47";"---";"47";"47";"";"283,29381";"998.822";"283,58530";"802.631"
100190214;"Özel Güvenlik ve Koruma";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Gerede Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"247,03642";"1.567.792";"248,77781";"1.390.873"
100190215;"Ýlk ve Acil Yardým";"Devlet";"BOLU ABANT ÝZZET BAYSAL ÜNÝVERSÝTESÝ ";1001;"Mehmet Tanrýkulu Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"40";"1";"41";"41";"";"342,18861";"441.944";"342,36609";"217.966"
100250034;"Kooperatifçilik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"37";"1";"38";"---";"38";"38";"";"226,26279";"2.007.996";"229,28870";"1.816.987"
100250043;"Mimari Dekoratif Sanatlar";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"233,10719";"1.851.407";"232,30375";"1.599.607"
100250052;"Mobilya ve Dekorasyon";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"237,83766";"1.750.443";"238,52139";"1.399.074"
100250079;"Pazarlama";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"230,37002";"1.912.550";"233,94385";"1.323.534"
100250104;"Turizm ve Otel Ýþletmeciliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"245,31644";"1.600.665";"245,73774";"970.771"
100250194;"Harita ve Kadastro";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"250,20936";"1.508.896";"251,09102";"637.713"
100250228;"Tarla Bitkileri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"35";"1";"36";"---";"36";"36";"";"243,83693";"1.629.563";"249,70119";"931.810"
100250246;"Çocuk Geliþimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"300,88246";"791.187";"302,44376";"398.969"
100250264;"Elektrik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"259,75722";"1.343.422";"259,31663";"615.318"
100250273;"Gýda Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"245,59335";"1.595.283";"245,50964";"657.092"
100250291;"Aþçýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"288,95232";"927.502";"---";"---"
100250352;"Sondaj Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"26";"26";"";"248,51119";"1.540.151";"252,08200";"1.150.816"
100250361;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"245,22346";"1.602.499";"245,71248";"943.724"
100250397;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"228,99162";"1.944.094";"228,84860";"1.895.356"
100250404;"Ýþletme Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"236,50688";"1.778.207";"236,97753";"953.331"
100250431;"Ýnþaat Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"239,60999";"1.713.527";"239,40848";"794.192"
100250476;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"253,22272";"1.454.841";"252,39093";"1.175.731"
100250485;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"258,05085";"1.371.767";"260,25170";"916.838"
100250494;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"284,62275";"981.508";"284,81492";"713.213"
100250519;"Makine";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"250,53150";"1.503.037";"249,59340";"813.547"
100250555;"Yerel Yönetimler";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"219,97030";"2.160.348";"222,95134";"2.087.268"
100250591;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"228,18804";"1.962.878";"229,23389";"1.782.815"
100250607;"Týbbi Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"323,73600";"575.208";"324,52376";"350.761"
100250616;"Patoloji Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"308,22643";"714.967";"309,22676";"463.211"
100250625;"Laborant ve Veteriner Saðlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"273,65820";"1.129.878";"274,92570";"741.231"
100250652;"Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"232,29125";"1.869.477";"235,73410";"1.115.080"
100250679;"Kimya Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"240,26202";"1.700.191";"242,29606";"847.727"
100250697;"Dýþ Ticaret";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"234,19428";"1.827.830";"234,20056";"1.827.685"
100250713;"Bahçe Tarýmý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"31";"31";"";"233,41066";"1.844.842";"233,13719";"1.775.227"
100250722;"Turizm ve Seyahat Hizmetleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"21";"21";"";"235,57926";"1.797.900";"236,36887";"1.302.801"
100250731;"Optisyenlik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"62";"---";"62";"62";"";"293,90624";"868.785";"294,49940";"468.270"
100250749;"Ýlk ve Acil Yardým";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"60";"2";"60";"2";"62";"62";"";"346,10984";"417.727";"346,22287";"221.634"
100250758;"Özel Güvenlik ve Koruma";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"265,09040";"1.257.858";"267,71821";"905.456"
100250767;"Lojistik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"229,55233";"1.931.211";"233,28290";"1.221.595"
100290056;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"48";"2";"50";"---";"50";"50";"";"254,03397";"1.440.581";"253,85622";"892.537"
100290070;"Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"40";"1";"41";"---";"41";"41";"";"236,42884";"1.779.863";"240,04141";"1.369.940"
100350033;"Çocuk Geliþimi";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Aydýn Meslek Yüksekokulu";"TYT";"Ücretsiz";"70";"2";"70";"2";"72";"72";"";"304,36759";"754.384";"304,42828";"515.836"
100350042;"Elektrik";"Devlet";"AYDIN ADNAN MENDERES ÜNÝVERSÝTESÝ ";1003;"Aydýn Meslek Yüksekokulu";"TYT";"Ücretsiz";"50";"2";"52";"---";"52";"52";"";"273,91778";"1.126.196";"273,77307";"525.715"
