"DEPARTMENT_ID";"DEPARTMENT_NAME";"UNIVERSITY_TYPE";"UNIVERSITY_NAME";"UNIVERSITY_ID";"FACULTY_NAME";"SCORE_TYPE";"SCHOLARSHIP_TYPE";"GENERAL_CAPACITY";"SCHOOL_CAPACITY";"GENERAL_ENROLLMENT";"SCHOOL_ENROLLMENT";"SUM_CAPACITY";"SUM_ENROLLMENT";"FIELD_RATE";"LAST_SCORE_12";"LAST_RANK_12";"LAST_SCORE_18";"LAST_RANK_18"
100250104;"Turizm ve Otel Ýþletmeciliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"257,88110";"1.481.886";"---";"---"
100250194;"Harita ve Kadastro";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"269,30385";"1.301.218";"304,56362";"829.389"
100250228;"Tarla Bitkileri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"248,45482";"1.641.145";"---";"---"
100250246;"Çocuk Geliþimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"30";"1";"40";"40";"";"317,23059";"693.254";"327,06018";"600.798"
100250264;"Elektrik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"268,54015";"1.313.036";"291,66575";"986.296"
100250273;"Gýda Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"248,97728";"1.632.135";"250,58577";"1.604.438"
100250291;"Aþçýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"313,99537";"726.531";"---";"---"
100250352;"Sondaj Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"25";"1";"26";"---";"33";"33";"";"249,94116";"1.615.559";"---";"---"
100250361;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"261,31885";"1.426.050";"307,34098";"797.861"
100250397;"Muhasebe ve Vergi Uygulamalarý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"236,72253";"1.851.710";"237,65433";"1.834.419"
100250404;"Ýþletme Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"251,63722";"1.586.510";"253,43684";"1.556.100"
100250431;"Ýnþaat Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"258,17536";"1.477.102";"276,35469";"1.196.677"
100250476;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"254,62419";"1.535.950";"254,88357";"1.531.587"
100250485;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"271,20641";"1.272.428";"274,81488";"1.218.721"
100250494;"Bilgisayar Programcýlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"297,21316";"916.461";"309,67693";"772.120"
100250519;"Makine";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"251,26461";"1.592.995";"252,54445";"1.571.209"
100250555;"Yerel Yönetimler";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"232,20239";"1.936.372";"232,65049";"1.927.946"
100250591;"Büro Yönetimi ve Yönetici Asistanlýðý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"235,73452";"1.869.953";"237,12296";"1.844.245"
100250607;"Týbbi Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"333,49254";"546.342";"334,63421";"536.979"
100250616;"Patoloji Laboratuvar Teknikleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"314,95652";"716.548";"315,47086";"711.174"
100250625;"Laborant ve Veteriner Saðlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"283,46030";"1.096.166";"284,73592";"1.078.590"
100250652;"Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"248,22315";"1.645.132";"248,49650";"1.640.462"
100250679;"Kimya Teknolojisi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Teknik Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"245,52530";"1.692.342";"251,16005";"1.594.761"
100250697;"Dýþ Ticaret";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"30";"1";"40";"40";"";"244,20835";"1.715.520";"---";"---"
100250713;"Bahçe Tarýmý";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"239,75460";"1.795.801";"---";"---"
100250722;"Turizm ve Seyahat Hizmetleri";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Kahta Meslek Yüksekokulu";"TYT";"Ücretsiz";"20";"1";"21";"---";"27";"27";"";"241,93270";"1.756.200";"242,11074";"1.752.945"
100250731;"Optisyenlik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"319,00601";"675.728";"332,03759";"558.272"
100250749;"Ýlk ve Acil Yardým";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Saðlýk Hizmetleri Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"30";"1";"40";"40";"";"351,99816";"411.721";"355,35115";"390.966"
100250758;"Özel Güvenlik ve Koruma";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Sosyal Bilimler Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"280,57951";"1.136.198";"298,32813";"902.584"
100250767;"Lojistik";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"234,39093";"1.894.979";"239,67153";"1.797.368"
100290056;"Ýþ Saðlýðý ve Güvenliði";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"257,75210";"1.484.025";"256,84402";"1.498.962"
100290070;"Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Gölbaþý Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"237,23306";"1.842.251";"242,94255";"1.738.107"
100290102;"Bankacýlýk ve Sigortacýlýk";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Ali Erdemoðlu Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"249,84157";"1.617.293";"251,80504";"1.583.675"
100290109;"Bilgi Yönetimi";"Devlet";"ADIYAMAN ÜNÝVERSÝTESÝ ";1002;"Besni Ali Erdemoðlu Meslek Yüksekokulu";"TYT";"Ücretsiz";"30";"1";"31";"---";"40";"40";"";"237,00849";"1.846.378";"237,01576";"1.846.231"
